"analysis","repeat_id","metric","sensitivity_estimate","reference_estimate","raw_difference_sensitivity_minus_primary","preferred_improvement","interpretation"
"dcaps_sensitivity",8,"calibration_slope",0.883974977561485,0.893969691680768,-0.00999471411928243,-0.00999471411928243,"Positive preferred_improvement favors the sensitivity or exploratory analysis; negative values favor the applicable primary-model reference."
"dcaps_sensitivity",8,"log_loss",0.522229538222317,0.52167142156058,0.000558116661737218,-0.000558116661737218,"Positive preferred_improvement favors the sensitivity or exploratory analysis; negative values favor the applicable primary-model reference."
"dcaps_sensitivity",9,"auc",0.810140796406668,0.809536149261467,0.000604647145201698,0.000604647145201698,"Positive preferred_improvement favors the sensitivity or exploratory analysis; negative values favor the applicable primary-model reference."
"dcaps_sensitivity",9,"brier",0.172833421382177,0.173257396540864,-0.000423975158687584,0.000423975158687584,"Positive preferred_improvement favors the sensitivity or exploratory analysis; negative values favor the applicable primary-model reference."
"dcaps_sensitivity",9,"calibration_intercept",-0.0044628842346419,-0.00344193830179427,-0.00102094593284763,-0.00102094593284763,"Positive preferred_improvement favors the sensitivity or exploratory analysis; negative values favor the applicable primary-model reference."
"dcaps_sensitivity",9,"calibration_slope",0.912225877942427,0.920017828751799,-0.00779195080937178,-0.00779195080937178,"Positive preferred_improvement favors the sensitivity or exploratory analysis; negative values favor the applicable primary-model reference."
"dcaps_sensitivity",9,"log_loss",0.518862907039611,0.519177356963561,-0.000314449923950355,0.000314449923950355,"Positive preferred_improvement favors the sensitivity or exploratory analysis; negative values favor the applicable primary-model reference."
"volume_exploratory",1,"auc",0.817195013100688,0.812185079611874,0.00500993348881396,0.00500993348881396,"Positive preferred_improvement favors the sensitivity or exploratory analysis; negative values favor the applicable primary-model reference."
"volume_exploratory",1,"brier",0.169948021012487,0.171987792784885,-0.00203977177239772,0.00203977177239772,"Positive preferred_improvement favors the sensitivity or exploratory analysis; negative values favor the applicable primary-model reference."
"volume_exploratory",1,"calibration_intercept",-0.00607685611238438,-0.00391781420422791,-0.00215904190815647,-0.00215904190815647,"Positive preferred_improvement favors the sensitivity or exploratory analysis; negative values favor the applicable primary-model reference."
"volume_exploratory",1,"calibration_slope",0.915059969477484,0.926361146851497,-0.0113011773740125,-0.0113011773740125,"Positive preferred_improvement favors the sensitivity or exploratory analysis; negative values favor the applicable primary-model reference."
"volume_exploratory",1,"log_loss",0.512898216871073,0.515776618601731,-0.0028784017306579,0.0028784017306579,"Positive preferred_improvement favors the sensitivity or exploratory analysis; negative values favor the applicable primary-model reference."
"volume_exploratory",10,"auc",0.811638017909073,0.808758745789064,0.00287927212000816,0.00287927212000816,"Positive preferred_improvement favors the sensitivity or exploratory analysis; negative values favor the applicable primary-model reference."
"volume_exploratory",10,"brier",0.172954226257217,0.174578736717456,-0.0016245104602392,0.0016245104602392,"Positive preferred_improvement favors the sensitivity or exploratory analysis; negative values favor the applicable primary-model reference."
"volume_exploratory",10,"calibration_intercept",-0.0117631481773425,-0.0101705278920868,-0.00159262028525568,-0.00159262028525568,"Positive preferred_improvement favors the sensitivity or exploratory analysis; negative values favor the applicable primary-model reference."
"volume_exploratory",10,"calibration_slope",0.886936683370592,0.901200040250023,-0.014263356879431,-0.014263356879431,"Positive preferred_improvement favors the sensitivity or exploratory analysis; negative values favor the applicable primary-model reference."
"volume_exploratory",10,"log_loss",0.520162189042118,0.522252934239245,-0.00209074519712737,0.00209074519712737,"Positive preferred_improvement favors the sensitivity or exploratory analysis; negative values favor the applicable primary-model reference."
"volume_exploratory",11,"auc",0.810169589127869,0.80731910972906,0.002850479398808,0.002850479398808,"Positive preferred_improvement favors the sensitivity or exploratory analysis; negative values favor the applicable primary-model reference."
"volume_exploratory",11,"brier",0.173284040519275,0.174076126652669,-0.000792086133393821,0.000792086133393821,"Positive preferred_improvement favors the sensitivity or exploratory analysis; negative values favor the applicable primary-model reference."
